4970	16
3640	2
4971	1
2306	8
3638	5
4969	1
3639	15
2305	1
2304	1
2302	2
2301	4
2300	3
3630	40
3631	249
4962	89
4963	17
3632	3
4964	198
3633	73
3634	241
4965	1
3635	182
4966	44
2309	8
4967	499
2308	3
3636	15
2307	61
3637	9
4980	82
3650	171
4981	205
4982	50
3651	3
2320	4
3649	3
2317	6
2316	7
2315	2
3	82
2314	6
4	44
2313	3
5	27
2312	5
6	459
2311	3
7	46
2310	4
3641	295
8	304
4972	2
3642	512
9	113
4973	13
3643	223
4974	69
4975	3
3645	173
4976	36
3646	81
4977	59
2319	6
3647	14
4978	1
3648	13
2318	4
4979	1
3660	192
4991	10
3661	128
4992	18
4993	34
3662	23
1000	134
2331	5
2330	4
2328	629
2326	399
2325	99
2324	144
2323	321
2322	148
2321	6
4983	141
3652	2
3653	6
3654	1
4985	3
4986	72
3655	17
4987	13
3656	5
4988	40
3658	55
4989	7
2329	64
3659	49
3670	53
3671	8
3673	11
1011	11
2342	13
2341	75
1010	9
2340	50
2339	53
1008	13
2338	99
1007	51
1006	219
2337	7
1005	11
2336	4
1004	12
2335	5
1003	27
2334	4
2333	56
2332	89
4994	101
3663	6
3664	70
4995	2
3665	36
4996	2
3666	196
3667	11
4999	107
3668	4
3669	12
1009	74
3680	134
3681	71
3682	112
3683	19
3684	2
1022	66
2353	2
2352	3
1020	17
2351	4
2350	38
1019	6
1018	91
2349	6
2348	36
1017	6
1016	5
2346	3
2345	49
1014	94
1013	32
2344	3
1012	52
2343	8
3674	2
3675	2
3676	2
3677	6
3678	29
3679	3
3690	2
3691	179
3692	12
3694	1
3695	1
2364	145
1033	8
1032	79
2363	9
1031	137
2362	12
1030	21
2361	2
2360	6
1029	199
1028	9
2359	4
1027	7
1026	290
2357	12
2356	169
1025	2
1024	101
2355	2
2354	162
1023	60
3685	3
3686	7
3688	5
3689	2
2375	150
1044	36
1043	55
2374	3
1042	59
2373	7
1041	62
2372	11
2371	269
1040	3
2370	6
1039	38
2369	343
1038	31
1037	133
2368	35
2367	14
1035	133
2366	37
1034	99
2365	98
3696	3
3697	2
3698	1
2386	26
1055	322
2385	69
1053	85
2384	164
1052	3
1051	57
2382	1
2381	251
1050	67
2380	4
1049	106
2379	71
1048	4
1047	2
2378	21
1046	27
2376	42
2397	95
1066	14
1065	10
2396	3
1064	19
2395	1
1063	49
2394	2
1062	254
2393	7
1061	56
2392	1
1060	3
2391	3
2390	5
1059	5
2389	4
1058	2
2388	9
2387	104
1077	17
1075	162
1074	159
1072	2
1071	3
1070	2
1068	5
2399	2
2398	548
1067	5
1080	77
1088	3
1087	3
1086	13
1085	8
1084	11
1083	9
1082	9
1081	4
1079	5
1078	10
1090	3
